LEELA|15.4,0,0,0,0|49.0,-1.2,-2.8,8.9,18.9
HDIL|0,0,0,0,0|16.1,3.4,3.8,6.0,26.6
HOVS|-6.6,18.6,0,0,0|9.9,0.8,-9.2,-211.1,-16.4
HPCL|164.8,57.4,48.6,55.4,23.7|93.2,77.1,17.9,33.9,30.3
HSAN|21.1,21.2,24.1,58.3,29.6|33.7,36.6,41.6,54.8,36.0
HTMA|4.7,5.7,5.6,4.5,5.2|27.7,26.7,25.9,28.3,20.8
AKRUTI|22.1,10.3,30.7,-343.1,31.7|32.8,-8.2,-69.1,48.4,-161.2
PPRD|28.6,36.2,31.2,30.6,26.5|20.5,26.9,31.1,23.5,31.9
ICBK|24.9,24.0,24.1,23.6,28.5|0,0,0,0,0
ICRA|37.0,37.2,33.4,36.7,32.8|32.0,18.2,29.6,34.7,35.2
MDHPC|6.9,0,0,0,0|27.7,0.2,-0.4,0,0
IDBI|22.0,22.3,24.7,13.9,12.8|0,0,0,0,0
IDEA|0,9.8,6.7,6.8,7.0|31.5,35.9,35.4,35.3,34.8
IDFC|22.4,21.4,21.9,24.3,0|0,0,0,0,0
IFCI|9.9,10.7,33.4,29.4,44.7|0,0,0,0,0
ININFO|31.9,32.5,32.0,20.8,26.3|31.4,29.8,30.8,33.8,33.7
IFVN|42.5,40.9,56.2,55.9,67.2|22.6,24.2,27.7,24.3,25.0
ICMN|17.3,70.6,22.6,32.7,0|36.5,29.2,25.5,33.1,-1.1
INGL|-28.2,12.4,19.4,-1.9,0|-292.4,43.8,31.6,252.6,-60.6
IBULL|51.0,51.4,41.4,40.3,49.7|40.2,32.8,24.3,23.9,23.5
IBRL|7.6,0,48.7,56.8,0|42.2,28.8,37.0,39.4,33.9
INDBK|18.5,18.3,17.6,18.4,19.2|0,0,0,0,0
IOB|28.8,34.2,32.6,24.6,0|0,0,0,0,0
IRSY|10.9,47.5,37.7,-112.0,-73.4|34.5,6.1,-0.7,-24.8,29.0
ITTL|0,0,0,0,0|0,0,0,0,0
INDOCO|2.9,23.7,22.2,17.8,17.8|9.6,11.9,19.8,24.4,17.5
IGL|22.8,21.7,21.4,18.7,18.1|32.0,33.0,33.3,32.7,34.8
IRMED|47.2,47.7,54.3,51.0,46.6|33.3,32.8,32.5,36.8,34.6
IFILA|0,0,0,0,0|-2.3,49.8,39.4,28.2,-3.9
INDIN|12.8,14.8,13.1,11.8,11.7|0,0,0,0,0
BABS|12.6,10.0,13.0,11.1,13.9|34.6,31.8,30.4,32.2,34.8
ICSL|12.3,30.0,29.3,18.0,0|21.0,24.9,19.5,22.5,21.7
NAUKRI|5.3,11.9,18.3,100.0,-14.4|35.9,34.3,48.2,113.7,-22.8
TTDO|0,0,0,0,0|-1.3,0,0,0,0
INFY|32.2,25.5,33.8,55.0,40.5|28.8,26.3,27.6,28.4,27.9
VYSY|12.3,11.4,13.2,13.9,17.2|0,0,0,0,0
INGER|91.6,24.3,28.3,28.6,30.4|32.8,29.9,32.0,34.5,25.5
INVIL|0,0,13.2,22.4,9.3|24.8,36.2,22.3,23.8,27.4
INOL|0,0,0,0,0|17.3,40.1,28.8,23.4,7.9
ADPA|6.0,8.8,0,0,0|16.7,21.3,-643.2,-65.8,26.2
IOC|28.7,33.8,29.8,32.6,30.3|-2.4,19.5,36.2,40.0,35.6
IPLB|14.6,15.6,13.2,5.0,0|24.0,28.6,24.2,28.2,16.1
IRB|11.0,12.1,23.9,29.0,25.9|19.4,23.8,21.7,28.4,21.0
ISST|23.4,43.6,0,0,0|20.9,-0.2,21.3,14.0,1.6
ITC|56.2,54.5,53.7,51.8,69.0|31.5,31.1,31.1,32.0,34.8
IVRI|31.7,0,0,0,0|79.4,-2.6,10.9,2.7,-8.4
LOGIX|0,0,0,0,0|-26.1,3.6,13.4,4.9,9.9
JKBK|20.5,20.2,23.0,20.5,2.0|0,0,0,0,0
JBCH|51.2,32.0,41.3,118.3,2.6|201.1,23.3,18.5,31.0,22.5
JKIL|8.9,8.5,9.2,12.8,12.4|33.4,30.9,32.7,31.9,32.3
JAGP|53.3,62.1,26.0,57.8,37.2|32.1,30.5,0.2,25.2,26.3
JCLD|7.0,6.5,8.4,9.0,17.0|25.1,30.2,31.9,33.2,33.3
JNIR|18.1,736.1,-58.0,41.7,27.0|0,5.8,-32.0,-22.3,9.4
JPAS|4.7,16.8,24.0,0,0|40.3,42.5,16.2,13.3,21.3
JPHY|0,0,0,0,0|13.2,12.3,8.3,-4.6,54.4
JYSWN|0,0,0,0,0|33.7,36.6,42.1,44.0,14.3
JBFI|10.5,25.9,6.4,230.0,42.1|9.9,-15.5,24.6,37.6,65.2
JET|0,0,0,0,0|-13.3,0.8,-0.1,0,0
JLDR|2.2,2.0,2.9,3.6,1.1|34.3,29.3,27.1,31.4,16.3
JLPH|5.7,6.8,0,0,0|28.0,34.7,-8.7,16.2,-1.1
SAWP|5.1,6.2,14.6,-146.5,-32.3|24.1,23.0,22.1,22.1,246.5
JNST|0,0,0,0,0|68.1,38.7,480.6,36.7,2.1
JISPL|3.8,5.1,7.2,0,0|22.9,24.0,24.6,5.7,25.3
JKCE|20.0,19.7,27.2,19.5,44.1|30.4,31.9,39.2,1.5,40.8
JKCO|25.8,22.5,16.8,25.1,22.9|24.1,18.7,23.7,16.7,2.4
CPMS|42.2,18.0,0,0,10.2|5.6,-0.1,43.7,76.6,33.6
JKID|18.7,-32.1,7.1,7.8,10.3|46.6,63.2,25.3,27.4,30.4
JSWE|48.2,36.3,43.5,24.3,23.5|11.2,19.8,19.7,26.7,31.8
JSWH|0,0,0,0,0|24.1,6.3,10.6,18.0,19.5
ISPAT|0,0,0,0,0|-39.2,50.7,2.4,28.9,86.9
JLVY|31.1,23.2,58.8,14.8,-24.4|26.6,35.7,30.5,31.7,611.1
JFWL|0,0,0,14.8,15.7|31.3,32.4,34.4,31.2,32.4
JUBOL|7.5,13.9,328.0,31.3,43.8|18.5,4.7,14.8,102.3,-965.9
JYLB|45.2,205.2,66.7,59.8,57.3|34.2,-33.6,0.7,2.8,19.9
JYTST|9.4,17.4,0,0,0|30.6,31.6,52.1,-0.2,-8.5
KSOL|5.0,3.9,3.5,0,0|33.9,35.3,15.9,-2.8,-1.3
KJCR|22.7,21.1,21.3,18.1,17.3|31.7,31.6,34.1,32.3,34.6
KAPW|12.2,17.8,18.8,19.1,19.6|26.5,30.7,42.4,48.5,54.9
KYST|19.8,27.4,22.4,0,0|2.4,36.7,34.5,32.8,34.7
KACH|161.6,2.8,83.0,19.4,53.2|20.5,478.4,29.1,19.9,6.6
GLNE|27.5,20.2,28.5,27.5,18.4|30.0,42.9,32.7,31.8,16.3
KBANK|27.6,26.8,21.6,24.2,20.9|0,0,0,0,0
KARUR|30.9,29.9,27.3,32.4,32.0|0,0,0,0,0
KARUT|3.4,5.2,0,0,0|-0.4,0.9,0.9,-37.0,-60.6
KSCL|9.4,17.1,15.8,17.2,10.0|4.3,2.9,2.4,3.0,3.4
KECI|14.7,19.8,23.1,14.4,13.4|41.8,55.7,51.0,38.3,41.0
KEIN|9.0,12.7,5.5,5.3,12.7|17.3,40.7,32.4,38.9,46.8
WDIA|55.0,86.9,80.3,0,0|32.2,30.6,30.9,24.2,8.4
KESO|-1.2,-1.4,0,0,0|45.8,12.7,-7.3,0,0
KKCL|22.8,44.0,40.2,40.4,38.6|33.3,33.3,31.7,30.9,31.0
DCAV|0,0,0,0,0|20.3,38.3,32.4,32.4,0
KLBR|32.5,24.1,31.0,9.7,-11.9|32.0,26.2,37.9,25.3,2.9
KLOE|5.8,10.8,6.7,31.5,26.9|17.4,15.9,24.7,27.0,26.2
KXGN|9.2,10.5,12.9,8.3,6.0|34.0,32.4,33.3,35.0,30.5
KOLTE|25.3,35.6,24.7,25.5,23.2|36.2,29.7,36.4,36.2,37.2
KOTAK|2.4,2.4,2.5,2.3,2.7|0,0,0,0,0
KOPD|22.1,16.3,15.2,6.3,5.8|33.0,31.8,32.5,32.1,31.9
KPIT|8.6,8.7,8.2,15.9,7.3|24.5,26.8,28.4,4.6,22.1
KHRB|10.0,14.9,11.1,12.4,13.3|18.4,30.9,22.2,18.2,21.7
KSBP|28.5,30.1,28.7,28.0,27.9|33.5,29.6,33.2,34.5,36.2
KWDR|4.4,2.2,1.9,1.4,1.3|24.2,1.8,9.9,14.1,15.1
LART|21.5,21.9,26.9,31.7,33.4|32.8,33.0,36.6,32.8,33.0
LNTFH|0,0,17.6,21.6,16.1|0,0,0,0,0
LAMH|22.1,40.6,17.4,17.9,19.2|31.9,38.4,29.5,28.7,26.2
LAOV|0.9,10.1,13.2,-306.9,0|13.5,-171.7,0,96.1,1.8
LITL|0,0,0,0,0|37.0,96.8,-20.1,5.7,5.0
LICHF|19.8,18.3,17.2,18.1,16.6|0,0,0,0,0
LCPP|75.4,41.0,25.7,25.8,24.2|21.8,23.0,21.8,21.3,25.6
BOC|10.5,14.3,16.5,236.8,27.3|30.4,67.2,59.2,-50.9,-227.6
LDEL|8.8,5.9,4.0,5.2,11.2|30.2,26.2,8.2,20.4,35.6
LOVAL|17.9,15.5,17.8,19.8,127.8|23.7,21.9,25.9,26.7,26.8
LUPL|16.5,13.6,14.6,14.0,14.9|25.8,30.4,34.0,28.4,33.6
MAHM|23.5,18.7,17.7,22.6,22.1|32.2,37.7,27.2,42.6,44.0
MPRJ|-1.2,-0.2,-0.3,-0.7,-20.9|-32.6,-14.2,4.3,-13.0,-390.6
MMLG|6.2,6.5,15.4,11.0,10.0|0,0,0,0,0
MASM|12.4,13.7,27.8,40.4,37.8|30.8,30.0,22.5,13.0,29.0
MMFS|22.6,22.1,22.6,24.9,29.5|0,0,0,0,0
MHRI|33.6,33.1,37.2,38.9,43.7|31.7,28.6,36.4,35.1,25.2
GESCO|18.9,20.6,17.3,24.4,17.4|34.1,31.5,33.9,31.6,31.4
MAND|13.2,15.6,19.2,63.2,17.0|5.6,39.3,26.3,27.2,16.6
MNPT|34.0,23.6,31.5,29.6,19.5|26.3,25.8,22.7,35.1,36.7
MGLC|28.6,20.7,27.0,29.8,-6.5|25.4,28.2,-23.7,5.6,30.9
MNGL|21.0,18.3,20.6,21.4,20.1|33.1,30.8,32.6,2.8,24.4
MGRI|-28.6,41.6,-37.8,-15.3,47.6|32.3,36.5,31.9,-4.1,-11.1
PIRLS|7.5,10.7,17.1,26.0,29.6|18.6,19.1,-4.6,22.6,26.9
MRGC|41.8,0,0,0,0|76.2,-173.0,12.3,-8.1,-0.8
MRCO|13.6,16.3,46.5,21.4,75.7|19.8,28.2,27.4,28.8,28.7
MARUTI|12.9,9.8,12.7,19.8,22.5|23.8,20.2,24.2,23.8,30.1
MAST|0,0,21.5,19.3,31.7|-1.5,90.5,21.7,9.5,-7.4
MAXL|0,0,41.3,68.7,36.5|31.2,1.7,14.3,23.7,24.7
MYUN|21.9,23.6,21.9,20.0,21.0|32.1,32.0,32.1,29.3,34.0
MCRL|22.8,28.0,29.8,105.3,58.7|10.0,13.2,11.6,-36.9,27.9
MRCR|8.9,0,0,0,7.6|6.8,-33.8,42.4,-4.1,191.1
EMER|0,5.3,25.3,23.0,23.2|33.4,32.9,36.7,35.1,35.7
MICE|0,0,0,0,0|14.8,15.4,-38.5,-130.2,211.2
MITH|1.5,2.9,3.6,1.2,0|12.2,19.6,20.2,17.0,10.1
MIND|7.4,14.7,23.1,26.5,44.5|16.4,20.0,22.0,22.4,22.4
MIRC|0,0,0,0,0|7.3,36.9,0,-23.2,8.8
MZTN|21.1,11.8,13.1,10.7,10.7|34.2,33.7,35.8,32.5,36.0
MMTC|95.9,43.6,-9.0,-82.6,-58.9|37.7,4.3,-37.8,2.8,33.2
MOIL|20.4,21.4,24.7,33.4,48.6|32.3,32.2,33.8,34.2,36.0
MNIT|11.6,6.2,4.3,17.8,-0.8|23.0,26.2,29.2,46.5,18.2
MOCH|68.8,56.4,129.2,58.5,51.1|16.6,10.2,10.9,17.6,7.1
MRBR|-2.8,-2.6,0,0,0|1.6,1.7,0,0,0
MHSS|33.6,26.5,28.8,30.7,26.0|43.7,46.0,31.3,31.8,25.3
MOTIL|21.0,26.6,70.0,29.3,29.4|34.1,36.1,15.6,26.8,27.3
BFL|16.6,45.1,48.0,48.6,49.9|18.2,22.9,25.3,27.8,28.0
MACM|61.8,52.7,67.9,66.7,57.5|25.3,20.2,34.1,34.0,32.2
MRF|1.7,1.8,1.6,2.3,1.8|56.1,31.3,34.5,32.9,31.7
MRPL|18.9,17.9,19.3,0,0|34.2,32.3,31.2,-53.7,-64.3
MTEL|16.9,12.0,21.9,42.6,35.5|37.8,33.2,29.8,34.9,28.7
MTNL|0,0,0,0,0|-1.3,0,0,-16.1,-0.1
MUKD|26.9,0,0,0,0|36.9,14.2,4.8,31.7,5.7
MJSW|17.9,19.8,20.1,21.2,26.2|21.9,10.7,13.1,29.0,30.4
MUTFL|0,16.7,16.7,28.6,35.6|0,0,0,0,0
NRAG|72.1,30.6,0,0,20.5|35.8,48.6,36.5,10.8,27.1
NRSP|5.9,0,4.6,2.5,17.7|31.7,32.3,41.5,28.7,-37.3
NALCO|30.3,54.3,60.2,24.4,70.5|29.0,35.1,28.1,39.2,36.3
JLSP|0,0,0,0,0|17.4,14.0,18.1,18.7,19.6
NTPH|11.6,10.5,15.7,17.5,16.1|21.6,20.3,26.5,32.0,23.9
NTFR|30.0,30.1,30.2,0,0|34.0,32.1,31.2,34.6,44.3
NABF|13.9,13.4,12.6,23.5,15.9|2.4,8.0,24.5,25.7,11.2
POLN|20.5,33.6,33.7,23.8,28.7|32.5,29.2,37.0,21.3,25.6
NAVN|42.8,40.2,41.4,40.2,50.7|35.1,33.6,34.4,34.7,35.0
NRCN|11.5,14.0,13.7,156.5,41.3|31.7,24.3,42.3,138.3,45.4
NDTV|0,0,0,0,0|-20.2,-42.7,-10.9,-189.4,-11.0
NWSE|5.1,6.3,6.0,8.7,8.2|38.2,30.5,28.1,30.7,30.1
NEST|48.6,43.8,41.9,51.3,83.0|29.5,30.6,32.3,32.0,18.8
MIDDY|0,0,0,0,0|-12.4,10.2,-103.9,174.4,65.1
NYVL|26.9,29.7,33.3,32.2,31.3|22.3,23.2,30.0,31.2,31.0
NHPC|27.9,28.2,27.3,26.7,61.8|21.9,28.0,29.6,24.4,23.9
NIIT|26.9,24.0,100.6,148.6,0|8.8,161.4,85.6,-28.0,-1.4
NIITT|24.2,24.0,23.7,50.8,21.9|24.5,25.6,25.2,21.1,21.8
NILK|12.4,11.2,9.8,16.1,12.7|27.8,28.3,20.9,20.4,27.8
NITCO|6.5,0,0,0,0|7.7,-0.2,-2.1,-0.7,-2.0
NFIR|11.8,20.0,7.7,6.6,8.7|7.7,7.4,7.1,4.1,5.5
NTML|20.1,20.1,24.6,43.8,52.9|33.9,33.2,32.3,33.0,34.4
NOCIL|27.9,22.9,40.4,28.2,24.7|27.8,7.8,30.2,33.8,34.2
NOTO|24.9,40.9,44.5,86.3,70.0|12.6,16.4,38.9,35.6,5.0
NVRT|21.0,26.7,32.4,40.4,16.1|32.5,34.3,34.5,30.7,73.4
NRBB|38.1,34.3,31.6,27.1,31.4|30.6,17.5,35.0,31.2,32.4
NTPC|33.6,37.7,41.6,20.6,13.0|27.0,26.8,21.3,4.4,-0.6
NUSE|30.7,22.9,21.5,30.2,25.0|11.8,26.8,24.8,22.7,25.3
OIL|31.3,33.1,50.2,43.2,23.0|33.1,32.4,32.1,32.7,32.4
OXAU|22.4,20.1,15.2,15.3,0|37.2,43.3,43.4,38.0,39.8
OMAXE|0,0,11.5,11.6,15.2|26.0,24.1,15.6,32.0,45.7
ONGC|29.6,33.6,30.7,44.3,51.5|37.7,36.0,32.0,35.4,29.1
ONMG|0,13.8,36.3,-13.0,-50.7|28.3,50.6,32.7,319.5,0
OPCT|28.1,22.8,12.7,0,0|10.1,6.5,-11.1,0.8,19.2
IFLEX|0,0,0,471.9,72.8|34.2,33.4,32.1,34.9,37.4
ORBIT|14.6,0,0,0,0|29.6,58.3,-345.5,29.2,3.0
OREX|20.5,22.8,11.5,22.1,25.7|37.0,28.3,31.4,30.7,30.4
ORCHID|-14.4,20.8,13.5,21.7,0|-44.9,-23.9,10.2,-27.8,2.0
ORPR|19.3,-6.4,48.3,-7.2,24.4|33.2,28.9,-190.4,32.0,1.5
OBC|20.2,20.2,20.0,19.9,11.3|0,0,0,0,0
ORHT|49.0,35.7,62.9,-43.4,435.6|27.9,33.7,-14.7,17.6,323.1
OMDCL|15.0,15.0,15.0,15.0,10.0|33.7,21.4,57.8,50.0,61.3
PROC|48.4,40.3,39.9,29.6,28.4|14.6,18.7,29.0,34.4,30.9
PAGE|45.8,49.5,43.5,41.0,40.7|32.9,32.1,34.1,33.2,32.4
PANB|2.0,3.2,0,0,0|32.9,14.2,21.2,6.9,-0.6
PRMC|0,0,0,0,0|15.8,8.4,0.4,-0.1,-0.1
PAAL|10.0,8.6,8.6,6.7,6.1|11.5,12.4,22.2,17.2,29.7
PARS|0,0,0,0,0|31.6,91.0,44.9,58.4,-127.9
PATEL|5.7,3.1,0,0,0|29.2,46.0,41.0,39.6,134.6
PTAR|11.7,11.4,18.9,20.5,21.7|34.5,33.3,32.2,32.9,35.3
PCJL|0,0,6.2,15.1,15.1|11.2,12.7,20.2,24.6,29.9
PEARL|0,0,9.1,11.2,19.4|-4.7,17.7,29.2,12.1,28.8
MRJE|20.3,21.4,26.7,-98.0,-19.0|15.1,10.0,7.2,34.0,30.8
PERSL|16.9,19.2,19.3,41.3,21.5|28.0,28.7,27.3,25.5,24.8
PTEN|4.9,4.7,0,0,0|32.9,32.9,97.1,-107.7,66.7
PLNG|17.7,16.3,21.1,17.0,20.2|31.9,33.2,32.5,10.4,24.1
PFIZ|20.2,19.3,486.4,81.9,30.8|33.4,68.1,35.0,43.2,45.7
PHIL|14.7,16.1,-7.9,0,32.3|30.1,16.1,46.6,1.3,14.1
PHLM|0,0,0,0,67.5|3.5,10.9,-27.3,-2.1,32.0
PHNXM|28.0,31.0,27.4,37.9,24.8|19.4,27.9,18.0,34.3,34.1
PIIN|6.9,12.1,2.8,7.2,7.2|28.8,35.8,32.9,28.1,30.8
PIDI|29.7,31.4,30.8,29.0,24.8|25.4,27.5,26.7,24.8,29.9
NCHP|270.8,-132.9,-180.7,12.1,31.8|4.4,-14.3,-14.4,101.7,12.2
GUJG|181.1,30.3,29.5,37.4,21.5|62.6,19.1,22.3,11.3,20.1
PLPL|3.9,3.5,0,0,0|-3.4,9.7,14.6,7.1,-14.3
PNB|14.8,19.5,10.5,18.6,0|0,0,0,0,0
PGILT|36.8,53.0,64.1,22.0,26.4|0,0,0,0,0
PLRS|22.0,22.5,24.8,31.2,89.6|15.1,22.2,20.2,18.3,26.9
POME|17.3,15.2,17.0,9.1,19.5|11.2,9.6,33.4,29.6,35.9
PFC|21.7,25.9,20.8,21.8,18.7|0,0,0,0,0
PGRID|29.6,29.5,29.7,13.6,20.1|29.5,25.5,28.3,29.4,21.3
PRAJ|40.3,42.8,42.3,72.1,37.7|13.2,41.0,22.5,26.5,9.4
PREN|0,0,0,0,0|-32.4,170.6,-259.1,-92.1,33.7
PRKI|0,5.0,5.0,8.2,7.8|2.6,2.3,2.9,1.3,14.9
PAIL|7.4,7.3,13.1,4.6,0|26.7,30.7,57.4,32.9,56.5
PRMI|11.4,20.4,20.3,0,743.5|46.2,-2.0,457.2,7.5,83.4
PEFO|0,0,0,0,0|22.0,6.4,22.1,-78.1,16.7
PRSE|0,0,0,0,0|-1.1,-43.0,26.6,-8.2,-0.3
PRISM|-136.5,0,0,0,0|46.6,28.0,31.8,17.8,520.5
PRTH|0,0,0,0,0|13.3,12.1,32.9,28.8,21.4
PROV|10.5,10.9,5.3,5.7,0|39.8,7.1,20.8,41.4,4.3
PSLH|17.4,40.8,48.1,0,0|21.6,39.9,29.2,-2.9,7.7
PTC|26.7,21.7,23.9,16.4,25.4|28.5,28.6,30.4,30.3,33.8
PUNL|5.4,0,0,0,0|41.8,170.6,-1.2,5.5,0
PSB|8.5,10.4,20.1,5.5,19.8|0,0,0,0,0
PURVA|18.1,15.7,30.7,28.5,27.7|19.0,32.6,33.0,34.1,14.9
PVR|33.2,61.2,8.9,18.3,32.5|119.4,23.2,-37.3,3.5,7.9
RDKH|16.7,13.8,14.9,15.7,13.8|23.4,29.3,33.0,22.4,28.6
PRCE|5.9,13.5,5.8,8.2,4.4|30.4,20.6,34.0,31.9,8.7
ROML|0,0,0,0,0|42.1,-19.2,-15.4,0,-12.1
RAJTV|0,14.1,14.0,30.2,3.2|2.1,6.5,3.8,18.7,-529.0
RAMS|19.6,0,18.6,20.8,8.3|30.9,99.3,35.3,35.5,37.0
RAJEX|13.7,7.1,4.3,6.5,8.3|6.7,7.7,4.5,7.6,11.4
RALL|43.1,37.6,30.7,30.9,34.0|29.2,31.0,28.8,27.9,21.0
RANB|0,5.6,0,0,0|73.4,32.1,18.8,20.0,270.4
RSYP|0,0,0,0,0|32.4,8.6,2.0,8.7,2.1
RTME|12.4,13.9,12.5,13.7,14.7|37.5,27.1,32.4,33.1,33.4
RYMD|9.8,21.4,11.4,16.3,20.0|28.1,38.0,18.6,27.5,36.6
RCFL|25.9,24.8,31.0,30.3,34.3|31.8,30.9,33.5,26.7,32.8
REDTN|19.3,5.4,4.9,10.7,19.6|24.6,24.7,24.9,25.7,25.9
REAG|12.2,10.2,12.0,6.8,0|35.0,33.1,12.8,8.2,2.3
RINF|24.1,23.6,22.4,23.2,21.9|12.0,9.5,25.1,31.1,28.2
RELXO|6.7,4.5,5.4,4.6,5.8|24.8,25.4,33.8,31.3,27.8
RCAP|54.9,40.2,39.3,27.9,22.7|19.7,36.6,15.3,19.4,18.2
RCOM|5.6,7.7,0,0,0|-12.0,8.7,-880.2,34.5,-39.5
RELI|12.8,12.7,12.4,12.5,11.2|23.0,20.7,22.2,24.0,23.0
BSES|12.1,8.7,10.3,11.7,11.3|30.2,11.4,14.9,5.1,19.8
ADLABS|24.3,0,0,0,0|-51.4,-7.5,0.1,-3.5,0.3
RPWR|0,0,0,0,20.6|9.0,15.7,17.1,92.0,91.3
RELIG|26.4,0,0,0,0|57.1,-29.5,-36.9,96.4,59.2
REHF|8.0,8.3,8.5,6.8,7.6|26.6,24.7,25.1,26.2,33.9
REIND|3.9,2.9,2.6,3.3,3.7|27.0,24.2,14.5,21.0,27.3
RAUT|-39.4,20.3,9.0,37.8,50.1|511.6,74.9,123.3,0,76.5
ROLT|20.0,-5.8,12.8,19.7,0|15.2,1.3,-41.9,13.7,-24.6
ROCH|0,33.4,0,0,0|44.4,32.8,-103.3,0.5,59.5
RJSP|26.0,0,32.3,28.7,39.3|29.7,16.2,31.2,36.0,27.4
RUBY|3.6,3.6,5.5,3.7,3.1|20.6,13.9,29.5,11.1,18.2
RUSO|7.4,12.3,3.9,0,6.7|30.7,55.0,21.3,97.8,15.4
RUPA|27.4,24.6,30.1,29.2,33.2|31.1,32.6,35.0,34.5,35.3
REC|26.1,21.3,19.8,19.8,29.7|0,0,0,0,0
SKSY|0,0,8.6,7.5,0|52.5,34.7,29.5,29.3,722.1
SAEL|9.7,7.4,120.9,23.9,-6.8|47.7,40.4,-101.9,12.9,-14.4
SAIL|23.0,35.5,31.1,40.6,0|30.5,31.2,32.4,12.1,40.7
SLZE|19.9,18.2,15.1,17.5,18.3|26.5,15.3,19.1,25.1,27.8
SMCO|0,0,0,0,0|0.1,-1.0,0,0,0
GREMAC|0,0,0,0,0|-170.2,2.5,4.0,-0.8,0
SGMI|10.4,23.1,9.2,14.6,11.5|32.1,33.9,31.3,33.6,28.4
SHVM|15.0,12.8,10.6,0,26.9|34.7,32.5,30.0,36.8,65.3
HOCM|39.8,43.0,39.1,39.3,46.6|32.7,32.5,34.0,35.6,40.1
SWAG|0,0,0,0,0|19.2,11.2,19.9,23.0,22.8
GRMCO|0,0,32.2,13.8,38.6|22.2,91.3,-2.4,23.1,-1.9
SASK|28.4,45.9,132.3,48.2,31.4|19.9,19.6,28.7,44.7,28.7
SJVN|36.3,36.4,37.7,36.4,10.4|21.1,20.4,11.2,16.7,17.0
SVCH|26.7,32.2,24.7,28.5,-287.4|31.8,32.1,50.2,57.4,69.6
SBI|15.3,15.8,15.8,15.4,16.5|0,0,0,0,0
SHAL|28.4,26.0,26.2,0,0|33.9,29.9,31.0,26.2,22.4
SGEAR|40.4,29.3,29.1,31.7,44.5|33.5,33.8,32.4,29.9,29.1
SHSCH|128.5,-10.3,13.2,16.0,18.7|10.5,-12.8,-40.5,-5.2,-31.7
SHCN|56.2,45.2,0,0,0|20.5,14.2,-23.6,-10.7,-31.6
SSTOP|32.6,-55.1,-75.4,14.7,305.3|416.3,-74.3,-108.0,37.0,-389.0
SHRCM|11.3,6.9,9.7,19.6,18.4|10.0,11.5,3.1,-6.4,-0.1
RENSU|9.5,-216.3,-9.0,0,0|23.0,32.6,59.9,19.1,19.1
SHCU|12.4,10.1,10.5,11.1,17.3|0,0,0,0,0
SHTRA|11.2,10.9,11.7,22.1,19.2|0,0,0,0,0
SICAG|0,0,0,0,0|27.9,7.0,-45.8,-27.3,9.0
SIEM|24.2,59.5,91.8,35.4,30.1|33.7,24.7,13.2,52.2,56.2
SXCN|7.9,11.8,9.3,4.2,4.3|37.1,35.1,37.3,31.5,39.4
SNTX|5.8,6.8,6.0,5.6,5.0|26.0,14.0,23.7,25.4,25.0
WIRE|0,0,0,0,0|-2.2,-4.4,-8.3,-8.3,-19.6
SKF|19.0,20.8,23.7,26.0,30.8|33.6,32.9,31.4,33.8,35.1
DLIK|37.7,26.2,-304.6,-301.5,45.4|56.0,0,1.5,65.9,2.0
SWMZ|31.7,27.6,31.8,25.0,23.5|28.8,28.0,24.9,1.8,24.2
SOBHA|16.2,23.8,31.6,29.2,28.8|26.6,33.9,33.0,36.9,34.4
SOEX|18.3,17.1,17.1,18.3,20.9|35.2,26.9,15.9,20.0,21.8
SOST|26.5,33.9,23.5,34.1,26.8|30.0,35.4,22.3,31.2,31.8
SSOW|-304.5,-65.6,50.7,55.1,132.6|236.7,33.0,29.4,27.2,30.1
SIBK|19.3,16.9,18.7,21.2,26.4|0,0,0,0,0
MOLF|0,0,0,0,0|21.6,0,0,0,0
SBPR|9.4,0,0,0,0|13.7,39.4,-24.2,-28.3,68.7
SRNF|8.9,21.1,22.6,9.6,18.2|0,0,0,0,0
SRFL|21.2,22.7,35.3,19.0,13.6|31.8,27.2,21.9,24.2,25.9
STCI|-14.8,-4.5,-4.3,0,0|-22.0,-0.8,1.6,0.1,15.5
STEA|5.3,9.2,0,0,0|28.4,25.5,7.0,32.5,32.4
STRL|6.4,7.0,8.4,7.3,13.9|24.5,18.3,18.1,20.3,22.0
STOPT|29.8,46.9,-33.3,-895.0,26.1|25.0,42.8,-159.8,0,28.8
PLLB|7.2,5.2,1.4,170.3,76.2|24.3,17.3,45.5,274.3,94.6
SUBEX|0,0,0,0,0|5.2,3.7,-41.3,357.3,27.6
SUNP|16.6,17.4,9.9,13.7,5.1|10.1,17.6,9.9,13.8,12.5
SUNTV|44.8,54.0,52.8,50.0,56.7|33.5,32.7,31.9,33.1,32.5
SCLAY|10.1,14.3,27.6,18.1,34.1|42.4,49.8,45.4,32.9,29.0
SFN|20.0,18.8,17.7,19.1,20.3|0,0,0,0,0
SNFS|29.5,31.7,29.6,28.0,36.7|34.5,35.8,28.3,27.6,12.7
INET|34.1,46.1,26.9,4.0,8.8|60.9,58.7,47.8,33.0,36.6
SENGG|132.6,16.5,19.6,19.1,22.4|32.7,28.8,27.3,31.9,31.7
SPRM|29.3,27.9,31.5,32.8,35.9|32.5,34.1,33.1,33.1,33.8
SVNP|24.4,11.4,4.1,7.0,26.8|-57.1,6.1,28.9,28.2,21.2
