HTMA|13.9,11.4,10.5,11.9,9.5|0.1,0,0.1,0,0
AKRUTI|11.3,10.9,1.4,-0.1,1.4|0.7,0.5,0.2,0.5,0.5
PPRD|16.0,12.7,14.4,11.7,12.4|0.1,0.1,0.1,0.1,0.7
ICBK|12.5,14.0,14.4,14.5,10.8|0,0,0,0,0
ICRA|17.9,17.4,17.8,15.3,16.0|0,0,0,0,0
MDHPC|14.8,-26.4,556.1,80.1,30.7|0.2,0.7,-3.5,0,0
IDBI|10.7,10.3,8.9,4.9,3.9|0,0,0,0,0
IDEA|5.5,7.1,11.9,13.9,12.0|0.7,0.8,1.1,0.7,1.4
IDFC|12.3,12.6,13.4,12.0,9.9|0,0,0,0,0
IFCI|15.1,12.4,7.3,10.2,9.7|0,0,0,0,0
ININFO|12.9,7.8,13.9,12.9,17.5|0.8,1.9,2.2,2.8,3.7
IFVN|38.9,31.5,27.0,22.2,20.0|0.1,0.1,0,0,0
ICMN|8.8,1.6,6.9,4.7,-6.6|0.1,0.4,0.4,0.5,0.6
INGL|-3.9,16.3,17.8,-43.3,29.8|1.6,1.7,1.3,1.9,1.3
IBULL|3.0,7.0,16.5,20.5,24.3|1.2,1.1,2.6,2.9,3.5
IBRL|1.7,2.3,2.6,3.3,3.5|0.3,0.3,0.3,0.4,0.8
INDBK|18.8,16.8,13.8,8.5,7.0|0,0,0,0,0
IOB|11.5,8.8,4.2,3.7,-2.9|0,0,0,0,0
IRSY|22.5,5.2,6.4,-2.3,-3.8|0.5,0.3,0.5,0.5,0.4
ITTL|-53.2,-201.4,-201.4,-307.2,-2.5|0,0,0,0,0
INDOCO|12.2,10.3,12.7,16.0,14.2|0.1,0.1,0,0,0.1
IGL|24.9,23.7,20.4,21.2,18.7|0.3,0.2,0.2,0.1,0
IRMED|22.9,20.6,17.0,16.8,18.9|0,0.3,0.2,0.2,0.1
IFILA|-6.2,-36.8,4.7,6.1,469.2|1.0,1.5,1.1,0.9,-2.7
INDIN|16.9,13.9,15.6,16.9,12.9|0,0,0,0,0
BABS|18.0,21.0,14.2,14.5,10.6|0,0,0,0,0
ICSL|25.7,23.7,21.9,13.3,14.3|0.1,0,0,0,0
NAUKRI|19.6,15.1,13.3,1.7,-21.7|0,0,0,0,0
TTDO|-292.4,7.5,251.3,49.4,14.7|0.9,0,-1.4,-1.0,-0.9
INFY|26.6,24.8,23.9,24.4,23.7|0,0,0,0,0
VYSY|10.4,12.1,11.4,13.2,9.3|0,0,0,0,0
INGER|10.2,9.0,7.3,6.9,6.2|0,0,0,0,0
INVIL|26.8,38.6,33.0,17.8,12.5|4.2,3.0,0.8,0.7,0.4
INOL|1.6,3.1,3.6,6.8,3.5|0.6,0.6,0.4,0.4,0.3
ADPA|10.8,7.8,-20.4,-5.2,-10.0|0.9,0.5,0.7,0.7,0.9
IOC|7.0,7.1,10.4,7.1,14.8|0.3,0.4,0.5,0.5,0.4
IPLB|22.1,20.8,24.4,11.5,4.1|0.3,0.2,0.2,0.2,0.2
IRB|18.6,17.4,17.1,12.9,12.4|1.3,1.8,2.0,2.6,2.5
ISST|13.0,4.6,-28.8,-89.4,-77.1|1.2,1.6,1.7,3.5,4.1
ITC|32.2,32.9,32.6,30.4,29.2|0,0,0,0,0
IVRI|1.9,-4.3,-9.1,-41.8,-179.7|0.7,1.1,1.3,1.8,6.6
LOGIX|0.7,0.6,2.4,3.9,0.4|0.1,0,0,0,0
JKBK|17.7,19.6,21.7,20.6,8.3|0,0,0,0,0
JBCH|69.9,7.8,5.9,10.1,14.8|0,0,0,0,0
JKIL|22.8,19.5,15.5,15.0,14.6|0,0,0.1,0.2,0.2
JAGP|29.6,23.7,27.4,23.5,27.2|0.1,0.6,0.3,0.3,0.2
JCLD|4.5,5.8,4.7,4.3,2.3|0,0,0,0,0
JNIR|12.7,0.1,-1.8,2.6,3.6|0.7,0.7,0.7,0.8,0.8
JPAS|16.6,5.5,3.7,-8.0,-11.6|3.6,3.8,4.2,5.5,3.7
JPHY|7.3,5.4,0.5,2.4,-3.8|2.9,3.2,3.8,4.1,2.9
JYSWN|13.3,4.4,1.5,2.9,0|0.8,0.9,0.8,1.2,1.3
JBFI|38.3,13.9,6.4,0.3,1.7|0.7,0.9,1.3,2.4,3.4
JET|-5.4,14,201.0,42.7,98.9,33.2|5.7,-877.4,-3.8,-1.6,-1.0
JLDR|10.5,10.4,6.5,5.0,7.7|0,0,0,0,0
JLPH|7.7,6.0,-4.3,-14.7,-11.4|0,7.2,13.6,15.3,16.8
SAWP|18.7,10.9,5.1,-0.5,-2.4|0.3,0.2,0.5,0.8,1.0
JNST|20.8,14.0,-8.6,-62.8,-2,326.5|2.7,3.4,3.8,6.6,145.8
JISPL|21.9,13.7,8.4,-6.1,-10.5|0.6,0.7,1.1,1.7,2.0
JKCE|11.5,13.6,4.4,8.9,3.9|0.7,0.6,1.4,1.7,1.8
JKCO|5.7,9.3,13.9,7.2,7.7|0.8,0.8,0.9,1.1,1.1
CPMS|18.1,5.7,4.3,-9.3,-2.4|0.5,1.0,1.7,2.2,2.1
JKID|7.7,-4.2,22.4,24.0,23.5|0.6,1.5,1.4,1.1,1.1
JSWE|3.0,14.6,11.5,18.0,16.3|1.5,1.4,1.4,1.1,1.5
JSWH|0.7,3.2,4.0,3.1,4.6|0,0,0,0,0
ISPAT|1.7,-66.1,-52.2,-224.3,-38.9|3.2,6.2,9.6,6.0,8.9
JLVY|3.3,5.6,2.1,8.1,-3.4|0.8,1.0,1.3,1.5,1.5
JFWL|34.9,30.5,21.5,17.2,14.3|0,0,0,0,0
JUBOL|19.1,10.6,0.6,6.2,4.2|1.2,1.3,1.3,1.0,0.7
JYLB|7.3,3.1,11.1,15.5,18.7|0.7,0.7,0.7,0.6,0
JYTST|17.3,14.8,5.5,-1.4,-2.4|0.4,0.5,0.4,0.5,3.7
KSOL|17.3,18.1,14.8,-33.0,-1,404.6|0.1,0.3,0.2,0.6,13.5
KJCR|28.7,29.0,23.5,23.7,24.9|0.3,0.2,0.2,0.1,0.2
KAPW|10.2,6.6,5.8,5.4,5.1|0.4,0.6,0.8,1.1,1.1
KYST|6.5,6.7,14.7,17.5,19.3|0.2,0.4,0.3,0.3,0.2
KACH|7.7,59.0,1.7,6.8,2.5|1.1,0.1,0.2,0.2,0.4
GLNE|20.3,22.8,14.6,17.1,38.9|0.1,0.1,0,0,0
KBANK|8.4,9.5,12.2,10.2,13.3|0,0,0,0,0
KARUR|19.7,18.5,17.8,12.9,11.6|0,0,0,0,0
KARUT|17.0,11.7,10.5,6.6,3.7|0.2,0.2,0,0.2,0.3
KSCL|24.1,37.1,40.5,39.9,19.0|0,0,0,0,0
KECI|18.9,5.7,5.6,12.1,12.7|0.7,0.6,0.5,0.6,0.4
KEIN|6.4,4.4,10.8,10.3,4.2|0.6,0.5,0.6,0.4,0.4
WDIA|17.5,29.8,22.7,4.7,5.1|0,0,0,0,0
KESO|-41.5,-56.7,-109.5,-419.8,34.0|3.0,4.8,5.4,38.5,8.5
KKCL|18.6,23.4,23.1,21.0,23.1|0,0,0,0,0
DCAV|67.2,40.0,29.3,41.3,31.9|-1.3,-1.1,-1.8,-1.0,-0.5
KLBR|5.5,7.0,6.4,4.1,-3.4|0.1,0.1,0,0.1,0
KLOE|10.4,11.4,5.8,8.1,8.1|0,0,0,0.1,0
KXGN|28.0,27.8,24.0,32.9,37.3|0.3,0.1,0,0.2,0.1
KOLTE|6.8,4.7,13.9,11.4,7.8|0.1,0.2,0.1,0.3,0.3
KOTAK|14.2,14.4,12.9,13.7,10.4|0,0,0,0,0
KOPD|10.7,9.1,11.7,7.9,8.6|0.1,0.2,0.1,0.1,0.1
KPIT|20.4,19.2,19.5,18.3,20.4|0.1,0.1,0.1,0.1,0.1
KHRB|18.6,10.2,15.7,24.4,24.3|0.1,0.1,0.1,0.2,0.2
KSBP|11.5,13.6,13.0,12.3,11.4|0,0,0,0,0
KWDR|50.5,51.0,37.1,33.8,25.0|0.9,0.6,0.4,0.3,0.2
LART|16.0,15.4,13.0,11.6,11.6|1.2,1.4,1.5,1.6,1.7
LNTFH|13.5,9.6,13.4,10.2,11.0|0,0,0,0,0
LAMH|19.0,15.7,13.5,17.1,17.1|0,0,0,0,0
LAOV|18.9,1.7,1.3,-0.1,-83.0|0.1,0.1,0.1,0,1.0
LITL|9.6,-2.4,-29.2,-156.0,454.9|2.5,5.1,7.1,20.7,-74.0
LICHF|22.7,16.1,16.0,17.4,17.7|0,0,0,0,0
LCPP|3.6,7.7,14.6,16.3,18.1|0,0,0,0,0
BOC|9.6,6.7,5.4,0.4,1.7|0.6,0.6,0.8,0.8,1.0
LDEL|7.0,9.6,13.9,11.7,5.4|0.2,0.2,0.2,0.1,0.1
LOVAL|10.0,13.6,10.9,11.1,10.7|0,0,0.1,0,0
LUPL|21.6,25.3,26.5,27.1,20.7|0.1,0,0,0,0.5
MAHM|18.7,20.5,20.0,12.1,11.2|1.0,1.0,1.1,0.9,0.9
MPRJ|-23.3,-169.7,334.6,76.1,1.1|3.9,21.4,-51.7,-17.0,-16.2
MMLG|19.9,20.5,6.7,9.9,10.1|0,0,0,0,0
MASM|13.5,11.2,5.4,3.6,4.0|0,0,0,0,0.1
MMFS|19.4,21.2,20.2,18.0,15.4|0,0,0,0,0
MHRI|20.1,18.2,14.8,11.4,11.2|0,0,0,0,0.2
GESCO|10.2,10.3,10.9,8.0,19.2|0.5,0.4,0.4,0.9,0.8
MAND|16.9,11.6,9.5,1.4,10.4|0.4,0,0.5,0.5,0.7
MNPT|17.7,25.1,14.2,13.7,18.0|0,0,0,0,0
MGLC|9.7,12.9,15.7,5.8,3.5|0,0,0.4,0.7,0.6
MNGL|13.1,16.0,12.9,11.4,11.2|0,0,0.4,0.3,0.4
MGRI|-13.3,5.2,-3.9,-5.6,3.5|0,0,0,0,0
PIRLS|22.6,15.7,10.2,7.1,7.1|0.1,0,0,0,0
MRGC|4.5,0.3,-66.2,179.5,63.7|4.7,5.9,13.2,-8.2,-2.5
MRCO|27.7,20.0,35.7,31.4,34.6|0.3,0.2,0.2,0.1,0
MARUTI|10.7,13.0,13.3,15.7,16.9|0,0,0,0,0
MAST|-11.4,0.1,6.4,9.2,3.0|0,0,0,0,0
MAXL|0.6,6.2,27.0,4.7,11.1|0.3,0.2,0.1,0.1,0.1
MYUN|38.9,36.8,35.3,23.3,23.0|0,0,0.1,0,0
MCRL|16.5,14.0,11.9,1.5,1.8|0.1,0,0,0.1,0.2
MRCR|2.5,4.1,0.8,-16.9,1.4|1.3,1.0,1.1,1.2,1.1
EMER|15.5,16.2,10.7,7.8,9.1|0,0,0,0,0
MICE|14.0,8.0,-17.5,-4.3,-15.0|0.1,0.1,0.1,0.1,0
MITH|24.0,21.6,15.4,19.0,-17.7|0.2,0.1,0.1,0.1,0
MIND|22.8,25.8,27.5,26.6,25.6|0,0,0,0,0
MIRC|11.1,-17.5,-16.3,-48.2,-3.0|0.1,0.1,0,0,0
MZTN|12.2,21.9,17.1,17.3,15.1|0.3,0.2,0.2,0.2,0.2
MMTC|1.7,3.4,-7.4,-1.3,-3.1|0.1,0.1,0.1,0.1,0
MOIL|16.8,15.6,16.3,12.7,5.0|0,0,0,0,0
MNIT|12.9,10.8,8.4,1.3,-41.5|1.0,1.7,2.4,3.1,4.5
MOCH|13.1,16.5,35.7,28.4,24.5|0,0,0,0,0
MRBR|-28.0,-41.5,-1,203.9,98.4,52.4|1.6,1.7,24.6,-1.2,-1.2
MHSS|13.9,19.4,25.9,25.9,30.0|1.6,1.2,1.0,1.2,1.2
MOTIL|12.9,9.1,9.0,3.4,11.1|0,0,0,0,0.2
BFL|21.1,18.0,15.1,5.9,12.3|0,0,0.1,0.1,0.1
MACM|15.5,38.6,45.9,24.0,25.5|0,0,0,0,0
MRF|27.0,20.3,22.1,20.0,34.5|0.4,0.4,0.3,0.3,0.2
MRPL|19.9,18.0,12.6,-11.7,8.5|0.3,0.2,0.5,0.9,1.3
MTEL|17.1,23.2,17.8,18.8,23.6|0,0,0,0,0
MTNL|-42.2,-162.0,190.9,155.1,-141.6|0.4,2.8,-2.5,1.6,4.9
MUKD|1.3,-4.3,-12.4,-4.5,0.6|0.4,0.4,0.5,0.6,0.8
MJSW|26.2,20.0,19.6,18.4,13.5|0.1,0,0,0,0
MUTFL|37.0,30.5,26.9,18.3,13.2|0,0,0,0,0
NRAG|1.5,3.5,-6.5,-12.2,4.3|0.3,0.2,0.2,0.2,0.1
NRSP|18.2,-21.4,12.6,19.1,2.7|0.6,0.7,0.5,0.5,0.5
NALCO|7.3,5.0,5.3,10.3,5.7|0,0,0,0,0
JLSP|4.8,7.3,0.1,6.1,9.1|0.1,0.1,0.1,0.1,0.1
NTPH|15.9,15.2,12.6,13.5,14.2|0.2,0.4,0.3,0.3,0.1
NTFR|10.8,8.3,7.2,-10.8,-6.0|0,0.1,0.9,1.9,1.8
NABF|31.0,18.2,12.3,7.7,10.2|0.2,0.2,0.2,0.2,0.1
POLN|21.1,45.5,8.6,11.8,9.3|0,0,0,0,0
NAVN|21.6,25.5,24.1,24.0,17.7|0,0,0,0,0
NRCN|8.6,2.0,2.1,0.1,1.6|0.8,1.0,0.5,0.4,0.4
NDTV|-45.3,1.0,-69.9,-59.4,-66.7|0,0,0.4,0.5,0.2
NWSE|30.1,23.2,22.3,18.5,20.7|0,0,0,0,0
NEST|75.5,59.4,47.2,41.8,20.0|0.6,0.6,0.5,0,0
MIDDY|-17.6,-10.4,-4.6,-1.5,0.1|0.2,0.2,0.2,0.1,0
NYVL|12.2,11.6,11.7,11.3,10.8|0.4,0.4,0.4,0.5,0.4
NHPC|10.8,8.8,4.3,8.1,8.6|0.6,0.6,0.7,0.6,0.6
NIIT|16.6,16.6,3.9,2.6,-19.0|0.4,0.1,0.2,0.2,0.2
NIITT|21.7,19.5,17.4,8.3,16.9|0,0,0,0,0
NILK|20.3,14.9,14.8,8.3,9.7|0.4,0.2,0.3,0.3,0.2
NITCO|4.6,-11.9,-87.3,-233.8,317.7|0.5,0.6,4.3,9.8,-21.1
NFIR|23.2,16.6,18.0,17.9,15.3|0,0,0,0,0
NTML|24.2,33.8,29.8,23.0,21.3|0,0,0,0,0
NOCIL|10.3,11.5,6.3,13.8,16.7|0.2,0.3,0.2,0.1,0
NOTO|8.4,9.7,8.6,11.1,15.9|0.2,0.2,0,0,0
NVRT|20.9,18.6,13.3,10.2,7.9|0,0,0,0,0
NRBB|26.4,21.8,24.3,15.4,21.1|0.2,0.7,0.5,0.4,0.4
NTPC|13.2,15.5,13.1,12.2,11.4|0.7,0.8,0.9,1.1,1.1
NUSE|9.1,11.2,12.9,16.2,14.8|0,0,0,0,0
OIL|18.5,19.4,18.7,14.5,12.1|0,0,0,0.1,0.4
OXAU|8.9,11.9,13.9,6.6,-4.7|0.7,0.7,0.5,0.6,0.9
OMAXE|5.5,5.1,5.7,4.1,2.7|0.4,0.3,0.3,0.2,0.2
ONGC|19.5,20.6,15.9,15.4,10.2|0,0,0.1,0.2,0.3
ONMG|10.7,9.4,5.2,-17.2,-4.9|0,0,0,0.1,0
OPCT|25.0,26.9,33.7,18.2,4.1|0.1,0.2,0.2,0.1,0.1
IFLEX|14.4,14.5,15.5,34.6,31.7|0,0,0,0,0
ORBIT|8.1,1.1,0.7,-17.3,-12.7|0.5,0.2,0.4,0.5,0.5
OREX|30.0,25.8,29.9,28.6,29.3|0.3,0.3,0.2,0.3,0.2
ORCHID|-7.7,36.2,14.6,8.6,-146.9|4.1,1.6,0.6,0.9,2.4
ORPR|15.9,19.0,-7.4,1.0,-7.2|0.3,0.1,0,0.1,0.2
OBC|9.6,10.4,8.5,3.6,1.3|0,0,0,0,0
ORHT|7.9,5.7,3.8,-5.9,0.5|0.5,0.7,0.5,0.5,0.8
OMDCL|9.4,1.0,0.4,1.6,0.8|0,0,0,0,0
PROC|25.1,26.0,25.2,30.1,28.2|0,0,0,0,0
PAGE|54.3,52.7,53.2,50.7,46.1|0.1,0.1,0.1,0.1,0
PANB|11.7,22.3,-23.5,-37.4,-21.9|0.4,0.7,0.6,1.1,1.1
PRMC|-29.0,-3.3,-210.7,790.9,108.0|1.0,0.8,2.9,-28.1,-7.2
PAAL|11.2,14.2,14.8,18.2,19.0|0.2,0.5,0.4,0.9,0.8
PARS|5.4,2.1,2.6,0.6,-4.0|0.5,0.5,0.6,0.8,0.9
PATEL|8.6,4.3,4.0,0.9,0.4|0.7,0.6,0.9,1.0,1.3
PTAR|28.8,23.5,12.8,10.8,9.5|0.1,0.1,0.1,0.1,0
PCJL|44.5,41.6,21.0,21.2,19.0|0,0,0,0,0
PEARL|4.2,5.7,3.9,5.8,7.9|0.1,0.1,0.1,0.1,0
MRJE|10.0,11.9,2.8,-0.6,-2.1|0.5,0.5,0.6,1.0,1.1
PERSL|16.9,18.4,20.4,20.7,18.1|0,0,0,0,0
PTEN|24.2,20.3,0.1,2.4,0.4|0.1,0.1,0.3,0.2,0.1
PLNG|30.0,25.8,14.3,15.5,14.5|0.8,0.6,0.5,0.4,0.3
PFIZ|14.1,29.7,33.5,3.5,10.5|0,0,0,0,0
PHIL|21.9,14.1,-3.7,-17.3,2.1|0.4,0.3,0.3,0.8,0.6
PHLM|-16.4,-9.0,4.9,-25.8,64.7|0,0,0.1,0.1,0
PHNXM|3.9,5.0,6.2,4.8,7.5|0.4,0.5,0.8,0.9,1.6
PIIN|31.7,31.8,18.3,27.1,27.4|0.3,0.4,0.2,0.1,0
PIDI|24.6,25.7,23.0,22.6,27.1|0.1,0,0,0,0
NCHP|1.0,-2.1,-5.4,24.3,7.7|0.1,0.1,0.3,0.3,0.6
GUJG|1.9,30.8,27.1,5.9,9.9|1.7,0.8,1.0,1.4,1.3
PLPL|24.5,22.9,7.5,7.4,6.9|0.6,0.5,0.2,0.2,0.3
PNB|17.2,14.1,9.0,7.7,-9.2|0,0,0,0,0
PGILT|6.5,5.3,3.6,9.8,9.2|0,0,0,0,0
PLRS|19.6,18.1,15.0,12.9,19.7|0,0,0,0,0
POME|26.1,27.8,20.8,21.5,30.8|0.2,0.2,0.2,0.2,0.3
PFC|17.4,14.7,18.7,19.8,18.5|0,0,0,0,0
PGRID|14.0,16.3,13.1,13.1,14.0|2.1,2.4,2.2,2.4,2.4
PRAJ|10.3,12.3,11.9,9.4,12.3|0,0,0,0,0
PREN|-0.6,-0.3,-1.3,-1.8,-1.9|0.4,0.3,0.4,0.4,0.4
PRKI|18.8,15.5,13.7,7.9,7.8|0.2,0.3,0.4,0.4,0.3
PAIL|15.2,14.9,13.1,2.4,6.4|0.3,0.6,1.5,1.2,1.4
PRMI|23.4,6.3,10.9,-13.2,0.5|0.2,0,0,0.1,0.1
PEFO|17.4,20.9,20.0,-3.7,3.3|1.8,0.9,0.2,0.6,0.8
PRSE|-23.4,3.4,2.4,-31.7,-14,214.8|0.1,0.6,0,0,0.2
PRISM|-1.5,-5.4,-8.1,0.2,0.3|1.1,1.1,1.4,1.6,1.5
PRTH|9.5,2.2,4.5,4.5,3.9|0.8,0.9,0.8,1.0,1.0
PROV|2.6,2.6,3.9,3.5,-0.9|0.2,0.1,0.1,0.1,0.2
PSLH|13.3,5.5,4.6,-163.3,-723.1|2.1,0.6,0.7,10.3,91.7
PTC|7.1,8.2,7.5,12.4,8.3|0.2,0.3,0.4,0.8,1.2
PUNL|3.1,-0.3,-24.6,-118.2,171.5|0.7,0.7,1.0,1.9,-1.9
PSB|14.6,11.1,7.7,6.0,2.2|0,0,0,0,0
PURVA|7.5,8.0,12.8,7.4,5.9|0.3,0.2,0.5,0.3,0.5
PVR|2.4,9.0,6.9,14.0,3.1|0.4,0.6,0.9,1.2,1.6
RDKH|11.2,9.5,10.6,9.1,8.2|0.1,0.5,0.6,0.5,0.4
PRCE|36.7,17.3,31.3,17.9,11.9|2.4,2.2,1.5,2.4,2.3
ROML|7.8,-4.8,-7.5,2,185.9,39.1|0.1,0.3,0.4,-9.7,-5.9
RAJTV|-11.3,9.7,9.1,8.2,52.5|0,0.1,0.1,0.1,0
RAMS|18.1,0,13.5,14.2,11.4|1.5,1.5,0.9,0.7,0.5
RAJEX|16.9,15.5,20.7,18.7,13.0|0.3,0,0,0,0
RALL|25.0,17.9,19.2,21.2,19.3|0.2,0.2,0,0,0
RANB|6.8,26.7,-101.1,22.6,-32.9|0.6,0.1,0.3,0.5,0.7
RSYP|2.8,19.7,12.1,10.3,-10.5|0.3,0.2,0.2,0.1,0.2
RTME|22.3,19.0,20.9,21.0,18.6|0.3,0.1,0.1,0.1,0
RYMD|4.4,11.4,2.1,7.3,7.3|0.8,0.6,0.6,0.8,0.6
RCFL|12.8,12.2,11.5,11.6,9.7|0.7,0.1,0.1,0.1,0.1
REDTN|18.0,22.1,19.7,16.7,16.3|0,0.4,0.2,0.1,0
REAG|18.2,12.2,14.8,21.3,11.2|0.9,0.3,0.5,0.5,0.2
RINF|12.0,11.3,11.0,10.5,9.7|0,0,0,0,0
RELXO|19.9,23.1,20.9,23.7,28.0|0.7,0.5,0.7,0.4,0.4
RCAP|3.7,3.9,6.8,6.0,7.5|1.6,1.0,1.1,1.1,1.3
RCOM|2.6,2.0,3.3,1.9,1.9|0.8,0.8,0.9,0.8,0.8
RELI|11.6,11.5,11.3,10.8,6.0|0.4,0.4,0.5,0.6,0.3
BSES|6.5,8.6,7.2,6.7,7.1|0.5,0.5,0.6,0.6,0.7
ADLABS|6.9,-9.8,-38.2,-768.7,160.5|0.7,1.2,3.0,10.4,-1.3
RPWR|4.9,5.4,5.3,5.0,6.5|0.8,1.3,1.3,1.4,1.4
RELIG|3.7,-10.3,-5.8,-17.8,-2.2|0.5,1.3,1.7,2.3,2.1
REHF|23.5,20.3,12.6,14.9,15.2|5.3,5.8,3.4,3.9,4.8
REIND|20.3,20.2,18.9,12.8,9.5|0.7,0.3,0.9,0.7,0.4
RAUT|-1.6,4.1,6.6,1.6,0.8|1.0,0.8,0.6,0.5,0.3
ROLT|12.6,-43.3,12.8,10.7,7.5|1.0,1.7,1.6,2.1,2.0
ROCH|3.3,5.6,-1.1,-3.7,-21.9|0.6,1.0,0.9,1.0,0.4
RJSP|45.5,-17.2,24.4,27.6,19.2|2.2,3.5,2.6,1.8,1.5
RUBY|37.8,28.0,12.9,16.1,16.4|1.7,2.4,2.1,1.2,0.9
RUSO|10.2,3.9,11.3,0,3.5|0.3,0.4,0.5,0.5,0.3
RUPA|22.1,26.6,23.1,20.8,17.9|0.1,0.1,0,0,0
REC|20.2,19.4,21.9,22.8,21.5|0,0,0,0,0
SKSY|11.4,10.8,12.1,13.3,-15.0|0.7,0.5,0.3,0.4,0.3
SAEL|10.6,10.4,0.6,3.5,-11.4|2.0,2.7,3.3,3.8,4.1
SAIL|8.9,5.6,6.1,4.6,-10.8|0.3,0.3,0.3,0.4,0.4
SLZE|11.8,11.6,9.7,7.8,8.7|0.2,0.1,0.1,0,0
SMCO|36.7,-56.3,238.3,82.8,11.7|1.4,1.3,-1.6,-0.3,-0.2
GREMAC|0.8,-26.3,306.4,74.0,73.9|1.0,0.8,-1.8,-1.4,-1.1
SGMI|23.6,6.8,17.2,12.2,13.9|1.7,1.8,1.2,0.8,0.7
SHVM|16.0,16.2,6.2,-2.2,1.2|0.4,0.5,0.6,0.4,0.4
HOCM|17.1,14.7,19.7,17.7,19.8|0,0,0,0,0
SWAG|13.5,7.3,8.0,8.6,8.2|0.1,0.1,0.1,0.1,0.2
GRMCO|-12.5,1.0,7.2,11.4,4.0|0.1,0,0,0,0
SASK|13.9,7.6,12.6,26.8,41.3|0,0,0,0,0
SJVN|12.7,13.7,12.5,12.3,16.4|0.2,0.2,0.2,0.2,0.2
SVCH|27.7,15.5,20.2,15.7,-0.2|0.1,0.1,0.1,0.1,0.1
SBI|14.4,14.3,9.6,10.5,6.8|0,0,0,0,0
SHAL|21.9,21.7,22.7,14.7,-3.8|0,0,0,0.1,0.2
SGEAR|7.7,12.2,11.4,6.0,6.9|0.1,0,0,0,0
SHSCH|3.2,-16.8,45.4,19.6,10.0|2.8,0.8,0.4,0.4,0.6
SHCN|5.9,7.9,-6.4,-1.7,-4.3|0.4,0.6,0.8,1.0,1.0
SSTOP|3.7,-2.3,-1.7,8.0,0.4|0.2,0.3,0.7,0.7,0.9
SHRCM|22.6,26.1,16.7,8.1,7.4|0.3,0.1,0.1,0.1,0.1
RENSU|30.1,-1.6,-25.6,297.7,77.4|2.0,3.0,3.5,-10.1,-1.7
SHCU|19.8,19.5,19.6,17.7,13.6|0,0,0,0,0
SHTRA|24.9,21.7,19.9,16.0,11.1|0,0,0,0,0
SICAG|-2.7,3.7,1.6,3.7,4.5|0.9,1.1,1.3,1.5,1.4
SIEM|22.2,8.7,4.8,13.8,23.1|0,0,0,0,0
SXCN|11.5,6.9,4.1,4.1,3.9|0,0.1,0.2,0.3,0.4
SNTX|19.2,11.6,10.4,10.3,11.3|0.4,0.5,0.8,0.9,0.7
WIRE|-746.8,110.5,97.1,-83.0,-59.6|25.6,-3.7,-11.8,9.2,0.5
SKF|20.6,16.5,13.1,14.3,16.4|0,0,0,0,0
DLIK|9.4,86.4,-0.5,-0.5,3.2|0,0,0,0,0
SWMZ|17.2,17.4,13.8,6.3,12.2|0,0,0,0,0
SOBHA|9.8,10.3,10.2,10.3,9.8|0,0,0,0,0.1
SOEX|23.9,25.0,20.3,17.9,19.0|0.1,0.2,0.1,0.2,0.2
SOST|21.7,20.4,14.5,21.9,11.7|1.2,1.1,0.9,0.5,0.5
SSOW|-0.7,-8.2,20.8,31.2,33.7|0,0,0,0,0.1
SIBK|15.8,18.5,16.7,15.1,8.6|0,0,0,0,0
MOLF|31.5,411.5,85.1,98.4,54.3|0,-4.4,-6.4,-1.2,-0.9
SBPR|4.2,1.7,1.1,-2.7,0.2|0.6,0.6,0.8,0.9,0.4
SRNF|12.1,5.8,3.5,7.7,4.0|0,0,0,0,0
SRFL|20.5,12.8,7.9,13.2,15.8|0.4,0.6,0.8,0.8,0.7
STCI|14.5,24.0,18.5,35.9,2.5|-0.4,0,0,0,0.2
STEA|11.5,5.9,0.8,-18.7,-27.3|0.9,1.1,0.6,0.6,0.6
STRL|19.7,13.8,10.1,12.2,10.5|0.1,0.1,0.1,0.1,0.1
STOPT|3.5,2.2,-3.2,-0.2,21.6|0.3,1.6,3.1,4.1,0.7
PLLB|9.5,16.5,41.8,175.5,73.8|0.9,0.8,0.4,0.3,0.2
SUBEX|37.6,22.6,-26.6,-6.7,4.9|0,0,2.4,3.5,2.8
SUNP|21.7,19.9,17.0,17.7,15.0|0,0,0,0.1,0.1
SUNTV|34.2,27.6,25.5,24.2,23.4|0,0,0,0,0
SCLAY|15.5,20.8,12.6,16.5,17.4|1.4,1.1,0.5,0.5,0.4
SFN|21.5,21.2,21.6,18.9,15.4|0,0,0,0,0
SNFS|15.5,13.2,15.1,14.9,13.2|0.4,0.4,0.3,0.2,0.2
INET|0.5,0.5,0.8,23.7,4.6|0,0,0,0,0
SENGG|31.6,33.8,30.8,28.3,24.8|0.5,0.2,0.2,0.2,0.2
SPRM|37.7,35.8,34.7,33.0,27.3|0.3,0.4,0.2,0.3,0.3
SVNP|11.3,20.0,54.5,19.4,15.2|0.4,0.4,0.1,0.1,0.1
SUZL|-20.3,-9.6,-523.7,921.9,125.1|1.3,1.5,12.0,-30.5,-1.5
SWNM|31.6,26.6,14.1,9.2,-0.1|1.9,0.4,1.1,0.9,0.2
SWRJ|28.8,28.4,28.6,31.9,24.4|0,0,0,0,0
NMPW|11.9,78.3,2.4,-0.1,1.9|0,0,0.1,0.1,0.1
SYPH|28.1,27.1,38.6,37.9,37.2|0,0,0,0,0
SYBK|14.9,14.5,16.9,13.2,10.7|0,0,0,0,0
